engine_fuel,color,transmission,price_usd
2,2,1,3200.0
3,2,1,450.0
3,1,1,2000.0
3,1,1,800.0
2,2,1,1750.0
2,1,1,2000.0
2,2,1,1250.0
3,1,1,650.0
3,1,1,22011.76
2,2,1,1000.0
3,1,1,1500.0
3,1,1,8500.0
3,2,1,400.0
3,1,1,3000.0
3,1,1,27000.0
3,1,1,3000.0
2,0,1,711.37
3,2,1,2200.0
3,1,1,1090.77
0,1,1,2000.0
3,0,1,7950.0
2,1,1,590.0
3,1,1,25000.0
2,1,1,486.1
3,1,1,350.0
3,1,1,1500.0
3,1,1,2700.0
3,1,1,8000.0
3,0,1,500.0
3,1,1,1300.0
3,2,1,710.0
3,1,1,999.0
3,1,1,1999.0
3,2,1,500.0
3,1,1,4000.0
3,2,1,11000.0
3,1,1,2200.0
3,1,1,1400.0
3,1,1,700.0
3,2,1,1000.0
3,1,1,5216.72
0,2,1,17900.0
0,1,1,12900.0
0,1,1,13499.0
3,2,1,1001.0
3,1,1,300.0
3,2,1,3999.0
3,1,1,2600.0
3,1,1,1422.74
3,1,1,1090.77
3,1,1,8500.0
3,1,1,616.52
3,1,1,2000.0
3,2,1,1299.0
3,2,1,300.0
3,1,1,2950.0
3,1,1,500.0
0,1,1,1500.0
0,1,1,10000.0
2,0,1,3000.0
3,1,1,3000.0
2,2,1,950.0
3,0,1,6639.48
3,1,1,1000.0
3,2,1,800.0
3,1,1,900.0
3,1,1,1500.0
3,2,1,3000.0
3,1,1,2200.0
3,0,1,3000.0
3,1,1,3950.0
3,1,1,1250.0
2,2,1,11619.08
2,1,1,2150.0
3,1,1,500.0
3,1,1,1043.34
3,1,1,700.0
3,1,1,3300.0
3,2,1,21341.17
3,1,1,1600.0
3,1,1,450.0
3,1,1,2100.0
3,0,1,300.0
3,2,1,1300.0
3,0,1,500.0
3,1,1,3100.0
3,1,1,10500.0
3,0,1,2400.0
3,2,1,800.0
3,1,1,1500.0
3,2,1,950.0
3,0,1,4950.0
3,2,1,600.0
3,1,1,1500.0
3,2,1,687.66
3,1,1,500.0
3,1,1,700.0
3,1,1,1000.0
3,2,1,2300.0
3,1,1,1000.0
2,1,1,1517.59
2,2,1,1200.0
3,1,1,4500.0
3,2,1,450.0
3,1,1,1500.0
3,1,1,1400.0
3,1,1,1400.0
0,1,1,11000.0
2,1,1,1200.0
3,0,1,614.63
3,2,1,2999.0
2,1,1,1800.0
2,1,1,1200.0
3,0,1,1500.0
3,2,1,1600.0
3,2,1,1700.0
3,1,1,6300.0
2,1,1,2100.0
2,1,1,1000.0
3,2,1,3000.0
2,1,1,1000.0
0,1,1,4500.0
3,1,1,1000.0
3,2,1,1600.0
3,2,1,4900.0
2,1,1,1100.0
3,1,1,20000.0
3,2,1,6200.0
3,2,1,500.0
3,2,1,10000.0
3,1,1,700.0
3,0,1,500.0
3,1,1,1600.0
0,1,1,13599.0
2,2,1,1800.0
3,0,1,7000.0
3,2,1,4999.0
3,0,1,3319.74
3,1,1,2200.0
3,0,1,4000.0
3,2,1,200.0
3,1,1,2200.0
2,1,1,650.0
3,0,1,1900.0
2,0,1,999.0
3,1,1,1327.9
3,0,1,30000.0
3,1,1,10000.0
3,2,1,700.0
3,1,1,700.0
3,1,1,379.4
3,2,1,2100.0
3,2,1,2000.0
3,1,1,2000.0
3,1,1,1300.0
3,2,1,557.0
2,1,1,6829.18
3,1,1,3500.0
3,2,1,616.52
3,1,1,1636.16
3,0,1,2400.0
3,1,1,2000.0
3,0,1,663.95
3,1,1,5000.0
2,1,1,948.5
3,1,1,1500.0
2,1,1,5900.0
3,1,0,3300.0
3,0,0,12499.0
3,0,0,3000.0
3,1,0,5000.0
0,0,1,3400.0
3,1,0,12933.0
3,0,0,8750.0
3,0,1,6800.0
0,0,0,10500.0
3,0,1,10950.0
3,1,0,3500.0
0,0,1,16300.0
3,1,1,2400.0
3,0,1,8150.0
3,0,0,5500.0
0,1,0,14500.0
3,1,0,7000.0
3,0,0,19000.0
3,0,0,10500.0
3,1,1,2650.0
0,1,1,13000.0
3,0,0,14250.0
3,0,0,14250.0
0,1,1,5900.0
0,2,0,12950.0
3,1,0,41400.0
3,1,0,24000.0
3,1,0,4400.0
0,0,1,23400.0
3,1,0,6999.0
3,1,0,16550.0
3,1,0,7300.0
0,0,0,13700.0
3,1,1,3800.0
3,1,0,5450.0
3,1,1,2200.0
3,1,0,2800.0
3,1,0,10250.0
0,2,0,15000.0
3,0,1,1700.0
3,2,0,12500.0
2,1,0,1900.0
2,2,0,3980.0
3,1,0,6500.0
3,0,0,9800.0
3,0,0,12800.0
3,2,1,8500.0
0,1,0,14750.0
3,1,1,2500.0
0,0,0,15550.0
3,1,0,4700.0
0,1,0,20995.0
3,1,0,18000.0
0,0,1,1050.0
3,0,0,10950.0
3,0,0,13950.0
3,0,0,9450.0
3,0,0,9400.0
3,1,0,10700.0
3,1,0,7200.0
3,0,0,6500.0
3,1,1,7900.0
3,1,0,12250.0
3,1,0,3350.0
3,0,0,12900.0
3,1,0,23500.0
3,1,0,48200.0
3,1,0,6900.0
0,0,0,14500.0
3,1,0,28500.0
3,1,0,14000.0
0,1,0,10650.0
3,1,1,8500.0
3,0,1,460.0
3,1,0,10500.0
3,2,1,1800.0
3,1,1,800.0
0,0,1,20800.0
3,2,0,5500.0
0,0,0,12300.0
0,1,0,3500.0
3,1,1,358.06
0,1,1,13867.41
0,2,1,2500.0
3,1,1,1200.0
0,1,0,1400.0
0,0,0,14000.0
0,1,0,9200.0
3,1,1,1500.0
3,1,1,5200.0
3,1,0,9500.0
3,0,0,7200.0
3,0,0,10800.0
3,1,0,4300.0
0,1,1,2850.0
0,1,1,3700.0
3,1,1,5900.0
3,1,0,5500.0
0,0,0,22900.0
3,1,0,7500.0
3,1,0,5800.0
3,1,0,3340.0
0,1,0,12750.0
3,0,0,16950.0
3,0,0,18550.0
2,0,0,7500.0
3,1,1,6250.0
3,1,0,15750.0
3,0,0,14950.0
3,2,0,20550.0
0,0,0,27900.0
3,1,0,4200.0
3,2,0,8500.0
2,1,1,700.0
0,1,1,7900.0
0,1,1,155.0
3,1,1,2750.0
0,1,0,5300.0
3,1,0,13900.0
2,0,1,9900.0
3,1,0,3600.0
0,1,0,10900.0
0,1,0,14500.0
3,1,0,11000.0
0,0,0,9437.54
3,1,0,1234.0
3,1,1,3200.0
3,1,0,18300.0
3,1,0,3000.0
3,2,0,3367.16
0,0,0,14600.0
3,1,1,1300.0
2,1,1,710.0
0,0,1,14900.0
3,1,1,5200.0
0,0,1,11800.0
0,0,0,17450.0
3,1,1,7300.0
3,1,1,600.0
3,1,1,3000.0
3,0,1,2299.0
3,1,1,1500.0
3,1,1,2500.0
0,1,1,5100.0
0,1,0,14500.0
0,0,1,9500.0
3,1,0,3000.0
3,1,0,12300.0
0,1,0,15500.0
2,1,0,5200.0
3,2,0,13990.0
0,0,0,13800.0
0,1,0,12000.0
0,0,0,13300.0
3,1,0,6400.0
3,1,0,8200.0
0,1,1,2000.0
3,0,0,4150.0
3,0,0,6899.0
3,2,1,1600.0
0,1,0,15950.0
3,1,1,5000.0
0,1,1,6700.0
3,1,0,8700.0
3,1,0,3100.0
3,0,0,6999.0
0,1,0,4200.0
3,1,1,1500.0
3,1,1,500.0
3,1,1,2500.0
0,1,0,15950.0
3,1,0,7950.0
3,0,0,11800.0
0,1,1,5999.0
2,1,0,6700.0
3,1,0,9250.0
3,0,1,1000.0
0,1,1,12950.0
0,0,0,8499.0
3,1,1,2632.08
3,1,1,500.0
3,0,0,800.0
3,1,0,2200.0
3,0,0,9800.0
3,0,0,10400.0
0,0,0,5600.0
3,0,0,8950.0
2,1,1,6900.0
0,1,0,15408.23
0,1,0,14450.0
3,1,0,8300.0
3,0,1,850.0
3,1,0,7500.0
3,1,0,7600.0
3,1,0,4250.0
3,1,0,13900.0
0,1,1,19350.0
3,1,1,3499.0
3,1,1,2250.0
3,0,0,11500.0
0,1,1,15370.0
3,1,0,12800.0
3,0,0,15510.0
0,1,1,2350.0
3,0,1,11000.0
0,0,0,35800.0
0,1,0,10100.0
3,1,0,29000.0
0,0,1,7000.0
3,0,0,4500.0
3,2,0,3950.0
0,0,0,16900.0
3,1,1,1000.0
3,0,1,5000.0
3,1,0,3000.0
3,1,0,3500.0
3,1,0,11200.0
0,0,0,9999.0
0,1,1,2000.0
3,1,0,1222.0
3,1,0,8500.0
3,1,1,2350.0
3,1,1,2900.0
3,0,1,8500.0
3,1,1,2850.0
3,2,0,9200.0
0,1,0,10500.0
0,1,0,15990.0
3,1,1,2750.0
2,1,1,1250.0
0,1,0,11500.0
3,1,0,11600.0
3,2,0,12700.0
3,1,0,5200.0
3,0,0,14000.0
2,1,0,5000.0
0,0,0,9000.0
3,1,1,870.0
0,1,0,17500.0
3,0,0,12000.0
3,1,0,2700.0
3,1,0,3900.0
3,1,1,4250.0
0,0,0,17100.0
0,1,1,2940.34
3,1,1,2650.0
3,2,1,1500.0
3,0,0,11900.0
3,0,1,5300.0
3,0,1,5300.0
3,2,0,11900.0
0,1,0,3300.0
3,1,0,13900.0
3,2,1,3200.0
3,1,0,11700.0
3,1,1,16000.0
3,0,0,19999.0
3,1,1,5999.0
3,1,1,7500.0
3,1,0,5700.0
0,1,1,1550.0
3,0,0,14900.0
3,1,1,6390.0
3,0,0,8500.0
3,1,0,7700.0
3,1,0,8300.0
3,1,1,600.0
0,0,0,20750.0
3,0,0,14900.0
3,1,1,1900.0
0,0,1,16500.0
3,1,0,9500.0
3,1,1,2800.0
3,1,0,10950.0
3,1,0,14800.0
0,1,0,15300.0
0,2,0,13900.0
3,0,0,7700.0
3,1,0,5200.0
0,0,0,14000.0
0,2,1,4000.0
3,0,0,7500.0
3,1,0,7900.0
3,0,0,4500.0
3,0,0,13600.0
3,0,0,5169.31
3,1,0,9000.0
3,1,1,3100.0
3,1,0,4250.0
0,1,0,32300.0
0,1,0,9200.0
3,2,0,8900.0
3,0,0,13850.0
0,1,1,1800.0
3,0,0,7300.0
3,1,1,1000.0
3,1,0,17900.0
3,1,0,6700.0
3,1,0,2050.0
3,0,0,10400.0
3,1,0,3500.0
0,1,0,15555.34
0,1,0,14700.0
3,1,0,2700.0
3,1,0,11800.0
3,1,1,6500.0
3,1,0,7000.0
3,0,1,1700.0
0,0,0,13000.0
0,1,1,14900.0
3,1,0,7900.0
3,0,0,16300.0
0,1,1,16000.0
0,1,1,16900.0
3,1,1,3500.0
0,0,0,16400.0
3,1,0,7200.0
3,1,0,7400.0
3,1,1,7990.0
0,2,0,25000.0
0,1,1,9100.0
0,2,1,1700.0
0,1,1,8999.0
3,1,0,26500.0
0,1,1,8950.0
0,1,0,14199.0
3,1,1,6300.0
0,1,1,5600.0
3,1,1,2600.0
3,1,0,5500.0
0,1,1,3793.99
0,0,0,13999.0
3,0,0,9000.0
3,0,0,16950.0
3,1,0,4399.0
3,0,0,6999.0
3,1,1,1100.0
3,1,1,400.0
3,1,1,900.0
0,1,0,15950.0
0,1,1,750.0
0,0,1,8000.0
3,1,1,1100.0
3,1,1,1500.0
0,1,1,2350.0
3,1,0,5000.0
3,1,0,5500.0
3,0,0,5100.0
3,1,1,500.0
3,1,0,7300.0
3,0,1,5499.0
3,0,0,3300.0
0,0,1,15750.0
0,1,0,15750.0
3,1,0,15950.0
3,1,0,3650.0
0,0,1,10000.0
3,1,1,400.0
3,0,0,8500.0
0,1,0,9250.0
3,1,0,9000.0
3,1,0,7500.0
3,1,0,7700.0
3,1,1,4000.0
3,1,0,4599.0
0,2,0,20000.0
2,1,1,3900.0
3,1,1,2608.37
0,1,1,1800.0
0,2,0,25000.0
0,1,1,6500.0
0,1,0,19999.0
0,1,1,13650.0
3,1,1,400.0
3,1,0,14500.0
2,1,0,5200.0
2,2,1,758.8
3,1,0,6900.0
0,1,1,13900.0
0,1,1,2350.0
3,2,0,15000.0
0,0,0,11700.0
0,1,1,16508.82
3,1,1,1300.0
3,0,0,9095.0
3,1,0,6800.0
0,2,1,14990.0
0,1,0,32000.0
0,1,0,21999.0
3,1,0,5999.0
3,0,0,8599.0
0,2,0,22200.0
3,1,1,2500.0
3,1,0,10999.0
3,1,1,507.92
0,1,1,7100.0
3,1,0,7200.0
3,1,1,250.0
3,1,0,15300.0
3,1,0,24999.0
3,0,0,8999.0
3,0,0,9959.2
3,1,0,5000.0
0,1,0,17099.0
3,1,0,12899.0
3,1,0,19999.0
3,2,0,10499.0
3,0,0,14999.0
0,1,1,3800.0
3,1,0,9900.0
3,2,1,1700.0
0,0,0,12900.0
3,2,1,8394.2
3,1,0,10200.0
3,1,1,600.0
3,1,1,10900.0
0,0,1,3300.0
3,0,0,9350.0
0,0,1,2300.0
3,1,1,4000.0
0,0,0,17000.0
3,1,1,1150.0
2,1,0,5900.0
3,0,0,6050.0
0,0,0,19000.0
3,0,0,13900.0
3,1,0,15000.0
3,1,0,7700.0
3,0,0,2900.0
3,1,1,750.0
0,1,0,17490.0
3,1,1,1300.0
0,1,0,15800.0
3,0,0,11900.0
3,0,0,7800.0
3,1,1,341.46
3,1,0,6500.0
3,1,0,5800.0
3,0,0,2200.0
0,1,1,2600.0
3,0,0,10500.0
0,1,0,6500.0
0,1,0,11500.0
3,0,1,9900.0
3,1,1,3400.0
3,0,0,4950.0
3,1,0,5300.0
3,1,0,7000.0
3,0,1,4200.0
0,1,1,7000.0
3,0,0,3334.35
3,0,1,4100.0
3,0,0,12000.0
0,1,0,10550.0
0,1,0,6100.0
3,1,0,4200.0
0,1,1,13333.0
2,0,0,4300.0
0,1,0,5500.0
3,1,0,8000.0
0,1,1,2000.0
0,0,1,11500.0
0,1,0,2500.0
3,1,1,850.0
0,0,0,17000.0
3,0,0,9100.0
3,1,1,1300.0
3,1,0,10300.0
3,1,0,16600.0
2,1,0,7500.0
2,1,1,600.0
3,1,1,4402.35
3,0,1,11500.0
3,0,0,15950.0
3,2,0,9350.0
3,1,0,10500.0
3,1,1,1500.0
0,0,1,9200.0
3,1,1,2900.0
2,1,0,2600.0
3,1,1,7300.0
3,0,0,6383.76
3,1,0,1800.0
3,0,1,1300.0
3,0,0,11700.0
3,1,1,2200.0
0,1,1,4200.0
3,1,0,5300.0
3,1,1,2000.0
2,1,1,3300.0
3,1,0,1100.0
3,0,0,14999.0
3,1,1,700.0
0,0,0,22700.0
3,2,1,1700.0
3,1,1,600.0
3,0,1,6150.0
3,1,0,15999.0
0,1,0,9490.0
3,1,0,35450.0
0,2,1,1300.0
3,1,1,4000.0
0,1,1,6950.0
3,1,0,5500.0
0,1,1,600.0
3,0,1,1200.0
3,1,0,2704.35
0,1,1,5246.09
3,1,1,365.7
3,1,0,5659.68
3,1,1,896.33
3,0,0,9700.0
3,1,0,6200.0
2,1,0,5800.0
3,0,0,8900.0
3,0,0,13900.0
0,1,1,13500.0
3,1,0,8800.0
3,0,0,13950.0
0,1,0,15400.0
3,0,0,8200.0
0,1,0,16000.0
0,0,1,7400.0
3,1,1,400.0
3,1,0,3900.0
3,1,0,14900.0
3,1,0,10700.0
3,1,0,4000.0
3,1,0,3300.0
3,0,1,2600.0
0,1,0,6800.0
3,0,0,2500.0
3,1,0,7400.0
3,1,0,11500.0
3,0,1,10500.0
3,1,0,13400.0
0,1,1,15800.0
3,0,0,2900.0
0,1,0,14800.0
3,1,0,15000.0
3,0,0,4500.0
0,0,0,15999.0
2,1,1,1500.0
3,1,1,890.0
3,1,1,720.0
3,2,1,600.0
3,0,0,8999.0
3,1,0,6100.0
3,1,0,7400.0
3,1,0,14500.0
0,0,1,30000.0
0,1,1,5999.0
3,2,1,2500.0
0,1,1,2000.0
0,0,1,10900.0
3,2,1,758.8
3,0,1,8500.0
0,2,0,44023.52
3,1,0,5500.0
3,1,0,7950.0
3,0,0,11700.0
3,0,0,10200.0
3,1,0,19900.0
0,0,0,13500.0
3,2,1,3900.0
3,1,1,800.0
3,1,1,7500.0
3,1,1,7300.0
3,1,0,8800.0
3,2,0,1700.0
3,1,0,2800.0
0,0,0,7000.0
3,0,0,2000.0
3,1,1,6950.0
3,1,1,3900.0
0,1,1,2800.0
3,1,0,7000.0
3,1,1,729.0
3,2,1,10900.0
2,1,0,7600.0
3,1,1,426.82
3,0,0,10977.0
3,0,0,9300.0
0,1,1,800.0
3,2,0,21200.0
0,1,0,20000.0
3,1,0,7100.0
3,0,0,10840.79
0,1,0,8800.0
3,0,1,9100.0
0,0,1,12500.0
3,0,0,11700.0
3,1,1,3150.0
2,1,0,11500.0
3,1,1,2500.0
3,1,0,9700.0
2,1,1,1800.0
3,1,1,2900.0
3,2,0,11800.0
3,1,0,6000.0
3,1,1,5300.0
0,0,0,5600.0
0,1,1,13300.0
0,0,0,24400.0
0,1,1,14150.0
0,1,0,9650.0
3,1,0,6270.0
0,2,1,6300.0
0,0,0,18888.0
3,1,1,5000.0
3,0,0,8800.0
3,1,1,300.0
0,1,1,6000.0
0,1,0,10550.0
3,1,1,650.0
0,0,0,9000.0
3,0,0,11900.0
3,1,0,14500.0
3,1,1,5499.0
0,0,0,12900.0
0,1,0,11800.0
2,1,0,6000.0
0,1,0,5400.0
3,0,0,8999.0
3,1,1,899.65
3,0,1,2450.0
3,1,1,1200.0
0,0,0,13500.0
2,1,0,5000.0
3,1,0,11000.0
3,1,0,10300.0
0,0,1,6700.0
3,1,0,13000.0
0,1,0,15900.0
3,1,1,3850.0
3,1,0,3462.01
3,0,0,3082.61
0,1,1,9790.0
0,1,1,7500.0
3,0,1,2700.0
0,0,1,3600.0
3,1,1,5600.0
0,1,1,970.0
0,2,1,2900.0
3,0,1,600.0
0,0,1,12500.0
0,0,1,7700.0
2,0,1,1802.14
3,1,1,2900.0
3,1,1,8500.0
3,0,0,7900.0
3,1,1,2999.0
3,0,0,2500.0
0,1,1,2550.0
3,0,0,11500.0
3,1,1,8400.0
3,1,0,4400.0
3,0,0,4850.0
3,0,0,12700.0
3,1,0,10800.0
3,0,0,9551.36
0,1,1,3100.0
3,1,0,8650.0
3,0,0,15009.0
3,1,1,1400.0
0,2,1,4000.0
0,1,1,2400.0
3,1,0,5200.0
0,0,0,15500.0
0,1,0,12300.0
0,1,1,2100.0
3,0,0,5200.0
3,0,1,5300.0
0,1,0,6300.0
3,1,0,8200.0
3,1,0,4000.0
0,1,1,6200.0
3,1,0,9300.0
3,0,1,2000.0
3,2,0,5000.0
2,1,0,3500.0
0,0,0,15500.0
3,0,1,11000.0
3,1,0,8500.0
3,1,1,2000.0
3,0,0,11300.0
3,0,0,10500.0
2,1,0,8000.0
3,0,1,10450.0
3,1,0,12000.0
3,1,0,9999.0
3,1,0,10196.34
3,1,0,9500.0
0,0,1,2800.0
0,1,0,16800.0
3,1,1,3500.0
3,1,1,6900.0
3,0,0,16077.02
3,1,1,5500.0
3,1,1,6150.0
3,1,0,7777.0
0,1,1,2000.0
3,1,1,4600.0
3,1,0,7200.0
3,0,0,6402.35
0,1,1,3500.0
3,0,1,1300.0
0,0,0,12000.0
3,1,0,3200.0
0,2,1,17800.0
0,0,1,9400.0
3,2,1,2400.0
0,0,1,6500.0
3,1,0,6900.0
3,0,1,6800.0
0,0,1,18500.0
3,1,0,5690.0
3,1,0,3500.0
3,1,0,3800.0
0,1,0,15900.0
3,1,0,6500.0
3,1,1,4750.0
3,1,1,5200.0
3,1,0,12500.0
3,1,1,4505.35
2,0,0,7650.0
3,1,0,8500.0
3,1,0,6250.0
2,0,1,7150.0
2,2,0,15900.0
3,1,0,10800.0
5,0,0,14000.0
3,0,0,1900.0
3,1,0,13300.0
3,2,0,11500.0
3,2,0,13350.0
3,1,1,2400.0
3,1,0,7000.0
3,1,0,11990.0
3,2,1,5650.0
3,1,0,5550.0
3,0,1,7999.0
3,2,0,10900.0
3,1,0,7100.0
3,1,0,2300.0
3,0,1,9950.0
3,1,0,5300.0
3,0,0,23950.0
3,1,0,3200.0
3,0,0,10000.0
3,0,0,11800.0
2,1,0,9000.0
3,1,1,9000.0
3,0,0,1800.0
3,0,0,9999.0
1,1,0,12950.0
3,1,0,8750.0
3,1,0,13900.0
3,1,0,18100.0
3,2,0,12300.0
3,1,0,9000.0
3,1,1,3000.0
3,1,0,6800.0
3,2,1,4394.0
3,0,0,9200.0
3,1,1,5000.0
3,1,1,2276.39
3,1,1,9350.0
3,0,0,7000.0
3,1,0,9000.0
3,2,0,14100.0
3,1,0,16000.0
3,1,1,4000.0
3,1,0,15300.0
3,1,0,10900.0
3,2,0,13300.0
3,0,0,3111.0
3,1,1,4800.0
3,2,0,12500.0
3,1,1,2800.0
3,1,0,10999.0
3,0,0,11600.0
3,1,0,8950.0
3,0,0,11450.0
3,1,1,2800.0
3,2,1,7900.0
3,2,1,2900.0
3,2,0,12900.0
3,0,0,9800.0
3,1,0,5999.0
3,2,1,6100.0
3,2,1,9100.0
3,1,1,7000.0
3,1,0,7650.0
3,1,0,8500.0
3,2,0,12000.0
3,0,0,10100.0
3,2,0,11700.0
3,1,0,11000.0
5,2,0,14500.0
3,1,1,3900.0
3,1,1,2700.0
3,0,1,11500.0
3,1,0,7300.0
3,1,1,6500.0
3,1,1,2890.0
2,0,0,11500.0
3,1,1,4300.0
3,1,1,4900.0
3,1,1,2200.0
3,0,0,11600.0
3,1,0,13700.0
3,0,1,6700.0
3,1,0,14150.0
3,1,0,6400.0
3,0,1,4500.0
3,0,0,7500.0
3,1,0,7450.0
3,2,0,12950.0
2,1,1,4500.0
3,0,0,6000.0
3,1,0,14450.0
3,1,0,23900.0
3,1,0,2000.0
3,1,0,10550.0
3,1,0,6750.0
0,1,0,8700.0
3,1,1,8350.0
3,0,1,6500.0
3,1,0,7800.0
3,0,0,10450.0
3,2,0,15100.0
3,1,1,7000.0
3,0,0,8300.0
3,1,1,6700.0
3,2,1,10900.0
3,1,1,4600.0
2,1,0,800.0
2,0,0,17900.0
3,1,0,5800.0
0,1,1,14500.0
3,0,0,13100.0
3,1,1,2950.0
3,0,1,7300.0
3,2,0,9500.0
3,1,1,10500.0
3,1,1,6700.0
3,0,0,8500.0
3,1,0,7000.0
3,1,0,2900.0
3,0,0,9500.0
3,0,1,9000.0
3,2,0,13300.0
3,0,0,49900.0
3,0,1,8899.0
3,1,0,12900.0
3,2,1,6500.0
3,0,0,3900.0
3,0,0,9500.0
3,1,1,4600.0
3,1,0,11900.0
2,0,0,7500.0
3,0,0,13200.0
2,1,0,11300.0
3,1,1,5600.0
3,0,0,8300.0
0,0,0,15000.0
3,2,0,11000.0
3,1,0,8500.0
3,1,0,8550.0
3,0,0,9500.0
3,1,0,8200.0
3,1,0,7500.0
3,1,0,8000.0
3,1,0,7800.0
3,1,0,7200.0
3,2,0,7500.0
3,1,0,8900.0
3,2,0,8250.0
3,1,0,8200.0
3,0,0,8750.0
3,0,0,9200.0
3,1,0,8450.0
3,1,0,9200.0
3,1,1,8800.0
3,1,0,8800.0
0,1,0,14900.0
3,1,0,7800.0
3,1,0,19900.0
3,1,1,1600.0
2,1,1,2600.0
5,0,0,23000.0
3,1,0,6450.0
3,0,0,3200.0
3,1,0,13499.0
3,1,0,8150.0
3,1,1,2300.0
2,1,1,4550.0
3,0,0,11900.0
3,1,0,8500.0
3,1,1,3890.0
3,2,0,11050.0
3,1,1,2950.0
3,1,0,11800.0
3,1,0,1499.0
3,1,0,3200.0
3,0,0,7900.0
3,1,0,11300.0
3,0,1,22000.0
3,1,0,8199.0
3,2,0,6450.0
3,0,1,6999.0
3,0,1,9200.0
3,1,0,11500.0
3,2,0,15250.0
3,1,0,2500.0
3,1,1,7500.0
3,2,0,11499.0
3,2,0,17850.0
3,2,0,9799.0
0,0,0,14950.0
3,1,1,3200.0
3,1,0,10000.0
0,0,0,9750.0
3,0,1,5200.0
3,1,0,10399.0
3,2,0,7250.0
3,1,0,14400.0
3,0,0,15050.0
3,2,1,1800.0
3,1,1,4740.0
3,0,0,9650.0
2,0,0,22500.0
0,0,1,9100.0
3,1,1,9500.0
0,1,0,7113.72
3,1,1,6500.0
3,1,1,4000.0
3,2,0,14550.0
3,1,1,3500.0
3,1,1,1100.0
3,1,0,11550.0
3,0,0,9200.0
0,1,1,11200.0
3,1,0,21900.0
3,1,0,14700.0
3,1,1,3500.0
3,1,1,4650.0
3,1,1,7990.0
0,1,0,13500.0
3,2,0,12500.0
3,0,1,11400.0
3,1,1,12500.0
3,2,1,8990.0
3,0,1,4499.0
3,0,0,7500.0
2,1,1,6800.0
3,0,1,4265.0
0,1,0,9000.0
3,1,0,10500.0
3,1,0,8900.0
3,1,0,12100.0
3,1,1,3500.0
0,0,0,10900.0
5,1,0,14500.0
3,0,1,5099.0
3,2,0,3333.0
3,1,0,7499.0
3,1,1,3200.0
3,1,1,5399.0
2,1,1,6800.0
3,0,1,3200.0
3,0,0,12899.0
3,0,1,6300.0
2,0,0,19900.0
3,2,0,12999.0
5,0,0,17700.0
3,0,0,13500.0
0,0,0,15900.0
3,1,1,2399.0
3,1,1,4399.0
3,1,1,6499.0
3,0,1,7200.0
3,0,1,8399.0
3,1,0,9999.0
3,1,0,10999.0
3,1,0,9450.0
3,0,1,3124.35
0,1,0,12900.0
3,0,0,7150.0
3,2,1,8900.0
3,1,1,7000.0
3,1,1,2850.0
3,1,0,6500.0
3,1,0,14300.0
2,1,1,3000.0
3,1,0,9500.0
3,1,0,12400.0
3,0,0,8400.0
3,1,0,28000.0
3,0,0,40000.0
3,0,1,9850.0
3,1,0,15950.0
3,1,0,9200.0
3,1,1,5900.0
3,2,1,7000.0
3,1,1,6200.0
3,1,0,6450.0
3,1,0,9800.0
0,0,0,12800.0
3,0,0,10000.0
3,2,0,15700.0
3,2,0,9450.0
2,0,0,15900.0
3,0,0,7800.0
3,1,1,4800.0
3,1,0,13610.93
3,1,0,8700.0
3,0,1,1800.0
3,2,1,7000.0
3,1,1,7200.0
3,1,0,13500.0
3,1,1,3250.0
3,1,1,2845.49
3,0,0,6822.0
3,1,0,7700.0
3,1,0,13000.0
3,1,1,3750.0
3,0,0,4500.0
3,1,1,10000.0
3,2,0,14999.0
3,0,1,4200.0
3,0,1,5650.0
3,1,0,10200.0
3,0,0,23900.0
3,1,0,8300.0
3,1,0,9300.0
3,1,1,8700.0
3,1,1,4000.0
2,1,0,9959.2
3,1,1,4505.35
3,2,1,5900.0
3,1,1,4100.0
3,2,1,6700.0
2,1,0,6800.0
3,0,1,5500.0
3,1,0,8000.0
3,1,1,4200.0
3,1,0,7900.0
0,0,0,13500.0
3,0,0,9800.0
3,0,1,10297.0
3,0,0,7000.0
3,2,1,13500.0
3,1,1,3000.0
3,1,0,2500.0
3,1,1,3000.0
3,2,0,8900.0
3,2,0,8500.0
0,1,1,12300.0
3,1,1,3700.0
3,1,0,5000.0
3,2,1,9400.0
0,0,1,11000.0
3,1,1,7000.0
3,2,1,12000.0
3,1,0,27900.0
3,1,1,3300.0
3,2,0,18001.0
3,0,1,8000.0
2,2,0,11900.0
3,1,0,13000.0
3,1,1,5699.0
3,0,0,9669.0
3,0,0,8200.0
3,0,1,9100.0
3,1,0,6900.0
3,0,0,11500.0
3,1,1,3650.0
3,1,1,5000.0
2,1,0,8400.0
0,0,0,23500.0
3,0,0,7100.0
2,1,1,4500.0
3,0,1,10000.0
3,2,1,22000.0
3,1,1,5200.0
3,1,1,7000.0
0,1,0,13500.0
3,1,1,8500.0
3,2,1,12500.0
3,2,0,10000.0
0,1,0,12000.0
3,1,0,10850.0
3,2,0,22000.0
3,1,0,9750.0
3,1,1,2370.77
3,2,0,7600.0
3,1,1,3800.0
3,1,0,2850.0
3,1,1,3700.0
3,2,1,7500.0
3,0,1,6500.0
3,2,0,9750.0
3,1,1,4600.0
3,2,0,8000.0
3,1,1,3700.0
3,1,1,1100.0
3,1,0,5800.0
3,1,0,7770.0
3,1,0,6950.0
3,2,0,8000.0
